CodMun,CodMeso,MesoRegiao,NomeMun,UF,PopEst,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen,Favela,Cortico,LoteIrr,Ocupacao,AtingidoPorSeca_4a,AtingPorAlagam_4a,AtingPorErosao_4a,AtingPorEnchen_4a,AtingPorEnxurr_4a,AtingPorDeslizam_4a,Rede,TxAprv_1-5 ,TxAprv_1,TxAprv_2,TxAprv_3,TxAprv_4,TxAprv_5,IndRend_P,Mat,Port,NtMedPadr_N,IDEB_NxP,FUNDEB,Total Matriculados,Custo Aluno
3163003,3108,Vale do Rio Doce,São José da Safira,MG,4303,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,-,-,-,-,2330886.93,762.0,3058.91
3163003,3108,Vale do Rio Doce,São José da Safira,MG,4303,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,225.79,211.85,6.12,6.1,2330886.93,762.0,3058.91
3163003,3108,Vale do Rio Doce,São José da Safira,MG,4303,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,225.79,211.85,6.12,6.1,2330886.93,762.0,3058.91
3163102,3107,Metropolitana de Belo Horizonte,São José da Varginha,MG,4834,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,227.51,223.47,6.37,6.4,1470868.09,455.0,3232.68
3163102,3107,Metropolitana de Belo Horizonte,São José da Varginha,MG,4834,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,227.51,223.47,6.37,6.4,1470868.09,455.0,3232.68
3163201,3110,Sul / Sudoeste de Minas,São José do Alegre,MG,4228,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,98.5,100.0,100.0,92.9,100.0,100.0,0.98,250.89,224.57,6.84,6.7,1217238.79,400.0,3043.1
3163201,3110,Sul / Sudoeste de Minas,São José do Alegre,MG,4228,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,98.5,100.0,100.0,92.9,100.0,100.0,0.98,250.89,224.57,6.84,6.7,1217238.79,400.0,3043.1
3163300,3108,Vale do Rio Doce,São José do Divino,MG,3946,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,217.79,204.06,5.83,5.8,1557065.06,483.0,3223.74
3163300,3108,Vale do Rio Doce,São José do Divino,MG,3946,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,99.1,100.0,100.0,100.0,100.0,95.0,0.99,208.26,196.77,5.52,5.5,1557065.06,483.0,3223.74
3163300,3108,Vale do Rio Doce,São José do Divino,MG,3946,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,99.4,100.0,100.0,100.0,100.0,96.6,0.99,211.88,199.54,5.64,5.6,1557065.06,483.0,3223.74
3163409,3107,Metropolitana de Belo Horizonte,São José do Goiabal,MG,5633,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Sim,Estadual,99.0,100.0,100.0,100.0,100.0,94.7,0.99,199.30,203.81,5.47,5.4,1444370.44,460.0,3139.94
3163409,3107,Metropolitana de Belo Horizonte,São José do Goiabal,MG,5633,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Sim,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,223.06,208.94,6.02,6.0,1444370.44,460.0,3139.94
3163409,3107,Metropolitana de Belo Horizonte,São José do Goiabal,MG,5633,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Sim,Pública,99.7,100.0,100.0,100.0,100.0,98.6,1.00,216.42,207.51,5.87,5.9,1444370.44,460.0,3139.94
3163508,3108,Vale do Rio Doce,São José do Jacuri,MG,6650,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,229.35,222.90,6.39,6.4,1624841.44,484.0,3357.11
3163508,3108,Vale do Rio Doce,São José do Jacuri,MG,6650,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Pública,99.6,100.0,100.0,100.0,99.1,99.0,1.00,229.35,222.90,6.39,6.4,1624841.44,484.0,3357.11
3163607,3112,Zona da Mata,São José do Mantimento,MG,2787,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Municipal,99.6,100.0,98.4,100.0,100.0,100.0,1.00,214.85,204.53,5.78,5.8,1118558.73,342.0,3270.64
3163607,3112,Zona da Mata,São José do Mantimento,MG,2787,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Pública,99.6,100.0,98.4,100.0,100.0,100.0,1.00,214.85,204.53,5.78,5.8,1118558.73,342.0,3270.64
3162203,3110,Sul / Sudoeste de Minas,São João Batista do Glória,MG,7431,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,252.51,241.50,7.17,7.2,2178172.81,717.0,3037.9
3162203,3110,Sul / Sudoeste de Minas,São João Batista do Glória,MG,7431,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,252.51,241.50,7.17,7.2,2178172.81,717.0,3037.9
3162807,3108,Vale do Rio Doce,São João Evangelista,MG,16083,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,215.95,210.44,5.91,5.9,5217716.11,1663.0,3137.53
3162807,3108,Vale do Rio Doce,São João Evangelista,MG,16083,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Municipal,97.3,100.0,98.6,94.0,96.7,98.5,0.98,220.21,211.11,6.00,5.9,5217716.11,1663.0,3137.53
3162807,3108,Vale do Rio Doce,São João Evangelista,MG,16083,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Pública,97.7,100.0,98.9,94.6,97.1,98.7,0.98,219.49,211.00,5.99,5.9,5217716.11,1663.0,3137.53
3162906,3112,Zona da Mata,São João Nepomuceno,MG,26538,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Estadual,98.7,97.2,100.0,98.3,98.5,100.0,0.99,211.90,197.24,5.59,5.5,9124924.16,2926.0,3118.57
3162906,3112,Zona da Mata,São João Nepomuceno,MG,26538,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Municipal,94.9,100.0,100.0,88.7,95.5,92.4,0.95,240.31,227.06,6.68,6.4,9124924.16,2926.0,3118.57
3162906,3112,Zona da Mata,São João Nepomuceno,MG,26538,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Pública,95.7,99.3,100.0,90.6,96.1,93.8,0.96,235.12,221.61,6.48,6.2,9124924.16,2926.0,3118.57
3162252,3102,Norte de Minas,São João da Lagoa,MG,4942,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Sim,Sim,Não,Estadual,-,-,-,-,-,-,-,-,-,-,-,1754353.98,570.0,3077.81
3162252,3102,Norte de Minas,São João da Lagoa,MG,4942,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Sim,Sim,Não,Municipal,99.7,98.4,100.0,100.0,100.0,100.0,1.00,235.17,226.61,6.57,6.6,1754353.98,570.0,3077.81
3162252,3102,Norte de Minas,São João da Lagoa,MG,4942,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Sim,Sim,Não,Pública,99.7,98.4,100.0,100.0,100.0,100.0,1.00,235.17,226.61,6.57,6.6,1754353.98,570.0,3077.81
3162302,3110,Sul / Sudoeste de Minas,São João da Mata,MG,2811,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Municipal,94.1,95.1,91.4,93.5,93.0,97.6,0.94,246.76,243.51,7.10,6.7,806997.06,268.0,3011.18
3162302,3110,Sul / Sudoeste de Minas,São João da Mata,MG,2811,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Pública,94.1,95.1,91.4,93.5,93.0,97.6,0.94,246.76,243.51,7.10,6.7,806997.06,268.0,3011.18
3162401,3102,Norte de Minas,São João da Ponte,MG,25856,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Estadual,99.8,100.0,100.0,100.0,100.0,99.2,1.00,223.22,218.75,6.20,6.2,11924953.6,3517.0,3390.66
3162401,3102,Norte de Minas,São João da Ponte,MG,25856,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Municipal,97.6,99.5,100.0,99.6,94.9,95.5,0.98,197.62,187.84,5.15,5.0,11924953.6,3517.0,3390.66
3162401,3102,Norte de Minas,São João da Ponte,MG,25856,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Pública,98.2,99.6,100.0,99.7,96.0,96.5,0.98,215.80,209.79,5.90,5.8,11924953.6,3517.0,3390.66
3162450,3102,Norte de Minas,São João das Missões,MG,12862,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não sabe,Municipal,89.0,95.7,97.1,73.8,96.1,84.8,0.89,209.39,197.33,5.55,4.9,4213394.81,1412.0,2983.99
3162450,3102,Norte de Minas,São João das Missões,MG,12862,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não sabe,Pública,91.5,97.2,91.1,87.0,92.8,89.3,0.91,209.39,197.33,5.55,5.1,4213394.81,1412.0,2983.99
3162500,3111,Campo das Vertentes,São João del Rei,MG,90263,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Estadual,99.4,100.0,99.5,99.5,99.0,99.0,0.99,244.83,237.61,6.96,6.9,14574590.2,4658.0,3128.94
3162500,3111,Campo das Vertentes,São João del Rei,MG,90263,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Municipal,95.1,99.0,99.2,84.6,99.5,94.0,0.95,233.80,224.61,6.51,6.2,14574590.2,4658.0,3128.94
3162500,3111,Campo das Vertentes,São João del Rei,MG,90263,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Pública,97.3,99.5,99.3,91.9,99.2,96.8,0.97,240.32,232.30,6.77,6.6,14574590.2,4658.0,3128.94
3162559,3112,Zona da Mata,São João do Manhuaçu,MG,11367,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Estadual,99.5,100.0,100.0,100.0,100.0,98.0,1.00,230.77,214.44,6.27,6.2,4673457.27,1469.0,3181.39
3162559,3112,Zona da Mata,São João do Manhuaçu,MG,11367,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,90.1,96.7,94.4,81.6,100.0,80.9,0.90,234.56,223.90,6.51,5.9,4673457.27,1469.0,3181.39
3162559,3112,Zona da Mata,São João do Manhuaçu,MG,11367,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,92.2,97.6,95.5,85.0,100.0,85.0,0.92,233.67,221.68,6.45,5.9,4673457.27,1469.0,3181.39
3162575,3108,Vale do Rio Doce,São João do Manteninha,MG,5759,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Municipal,99.1,97.5,100.0,98.5,100.0,98.9,0.99,262.74,244.03,7.42,7.3,1829339.09,588.0,3111.12
3162575,3108,Vale do Rio Doce,São João do Manteninha,MG,5759,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Pública,99.1,97.5,100.0,98.5,100.0,98.9,0.99,262.74,244.03,7.42,7.3,1829339.09,588.0,3111.12
3162609,3108,Vale do Rio Doce,São João do Oriente,MG,7819,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Estadual,99.0,100.0,100.0,100.0,100.0,95.9,0.99,244.84,225.23,6.73,6.7,2004238.12,631.0,3176.29
3162609,3108,Vale do Rio Doce,São João do Oriente,MG,7819,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,223.75,218.09,6.20,6.2,2004238.12,631.0,3176.29
3162609,3108,Vale do Rio Doce,São João do Oriente,MG,7819,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,99.5,100.0,100.0,100.0,100.0,97.8,1.00,235.06,221.92,6.48,6.5,2004238.12,631.0,3176.29
3162658,3102,Norte de Minas,São João do Pacuí,MG,4396,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,-,-,-,-,1544230.04,498.0,3100.86
3162658,3102,Norte de Minas,São João do Pacuí,MG,4396,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,206.49,206.51,5.66,5.7,1544230.04,498.0,3100.86
3162658,3102,Norte de Minas,São João do Pacuí,MG,4396,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,206.49,206.51,5.66,5.7,1544230.04,498.0,3100.86
3162708,3102,Norte de Minas,São João do Paraíso,MG,23729,Não,Não,Sim,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Estadual,99.9,100.0,100.0,100.0,100.0,99.5,1.00,243.44,239.14,6.96,7.0,4348822.2,1342.0,3240.55
3162708,3102,Norte de Minas,São João do Paraíso,MG,23729,Não,Não,Sim,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Municipal,99.7,100.0,100.0,100.0,99.3,99.3,1.00,238.37,232.68,6.74,6.7,4348822.2,1342.0,3240.55
3162708,3102,Norte de Minas,São João do Paraíso,MG,23729,Não,Não,Sim,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Pública,99.8,100.0,100.0,100.0,99.7,99.4,1.00,242.20,237.56,6.91,6.9,4348822.2,1342.0,3240.55
3163706,3110,Sul / Sudoeste de Minas,São Lourenço,MG,45457,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,249.36,239.73,7.08,7.1,12949536.47,4022.0,3219.68
3163706,3110,Sul / Sudoeste de Minas,São Lourenço,MG,45457,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Municipal,95.2,100.0,86.7,95.3,95.9,99.3,0.95,252.39,242.70,7.19,6.8,12949536.47,4022.0,3219.68
3163706,3110,Sul / Sudoeste de Minas,São Lourenço,MG,45457,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Pública,96.4,100.0,89.2,96.6,96.8,99.5,0.96,251.62,241.95,7.17,6.9,12949536.47,4022.0,3219.68
3163805,3112,Zona da Mata,São Miguel do Anta,MG,7045,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Não sabe,Estadual,-,-,-,-,-,-,-,-,-,-,-,2145012.5,658.0,3259.9
3163805,3112,Zona da Mata,São Miguel do Anta,MG,7045,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Não sabe,Municipal,95.5,97.4,98.5,92.9,93.7,96.5,0.96,239.95,222.83,6.59,6.3,2145012.5,658.0,3259.9
3163805,3112,Zona da Mata,São Miguel do Anta,MG,7045,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Não sabe,Pública,95.5,97.4,98.5,92.9,93.7,96.5,0.96,239.95,222.83,6.59,6.3,2145012.5,658.0,3259.9
3163904,3110,Sul / Sudoeste de Minas,São Pedro da União,MG,4911,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,95.0,100.0,100.0,79.2,100.0,100.0,0.95,291.45,269.35,8.42,8.0,1724466.71,534.0,3229.34
3163904,3110,Sul / Sudoeste de Minas,São Pedro da União,MG,4911,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,95.0,100.0,100.0,79.2,100.0,100.0,0.95,291.45,269.35,8.42,8.0,1724466.71,534.0,3229.34
3164100,3108,Vale do Rio Doce,São Pedro do Suaçuí,MG,5494,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,208.29,206.86,5.70,5.7,1795573.01,568.0,3161.22
3164100,3108,Vale do Rio Doce,São Pedro do Suaçuí,MG,5494,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Municipal,92.2,100.0,98.3,75.0,100.0,92.1,0.92,236.51,215.61,6.40,5.9,1795573.01,568.0,3161.22
3164100,3108,Vale do Rio Doce,São Pedro do Suaçuí,MG,5494,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Pública,93.5,100.0,98.5,79.3,100.0,93.5,0.94,230.66,213.80,6.25,5.8,1795573.01,568.0,3161.22
3164001,3112,Zona da Mata,São Pedro dos Ferros,MG,8181,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Estadual,97.7,100.0,100.0,89.5,100.0,100.0,0.98,-,-,-,-,2067441.01,670.0,3085.73
3164001,3112,Zona da Mata,São Pedro dos Ferros,MG,8181,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,204.12,192.55,5.36,5.4,2067441.01,670.0,3085.73
3164001,3112,Zona da Mata,São Pedro dos Ferros,MG,8181,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,99.6,100.0,100.0,98.1,100.0,100.0,1.00,201.58,193.01,5.32,5.3,2067441.01,670.0,3085.73
3164209,3102,Norte de Minas,São Romão,MG,11892,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Municipal,96.3,99.3,100.0,89.7,100.0,92.9,0.96,221.93,206.21,5.95,5.7,3171309.04,1040.0,3049.34
3164209,3102,Norte de Minas,São Romão,MG,11892,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Pública,96.3,99.3,100.0,89.7,100.0,92.9,0.96,221.93,206.21,5.95,5.7,3171309.04,1040.0,3049.34
3164308,3109,Oeste de Minas,São Roque de Minas,MG,7092,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,-,-,-,Não,Não,Sim,Não,Não,Não sabe,Municipal,99.2,100.0,100.0,97.6,99.0,100.0,0.99,250.25,229.39,6.91,6.9,1855432.05,593.0,3128.89
3164308,3109,Oeste de Minas,São Roque de Minas,MG,7092,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,-,-,-,Não,Não,Sim,Não,Não,Não sabe,Pública,99.2,100.0,100.0,97.6,99.0,100.0,0.99,250.25,229.39,6.91,6.9,1855432.05,593.0,3128.89
3164407,3110,Sul / Sudoeste de Minas,São Sebastião da Bela Vista,MG,5438,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Municipal,98.2,100.0,100.0,94.3,100.0,96.9,0.98,237.65,231.17,6.70,6.6,2163463.55,609.0,3552.49
3164407,3110,Sul / Sudoeste de Minas,São Sebastião da Bela Vista,MG,5438,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Pública,98.2,100.0,100.0,94.3,100.0,96.9,0.98,237.65,231.17,6.70,6.6,2163463.55,609.0,3552.49
3164431,3112,Zona da Mata,São Sebastião da Vargem Alegre,MG,3006,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Municipal,96.3,100.0,100.0,86.3,100.0,97.1,0.96,219.45,221.26,6.17,6.0,1883308.07,582.0,3235.92
