REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP,Rede,Taxa de Aprovação - 2017,"IDEB
2017
(N x P)"
3 - Sudeste,31,MG,Cachoeira da Prata,3710,1 - Até 5000,Municipal,"97,9","6,8"
3 - Sudeste,31,MG,Cachoeira da Prata,3710,1 - Até 5000,Pública,"97,9","6,8"
3 - Sudeste,31,MG,Cachoeira de Minas,11646,3 - 10001 até 20000,Municipal,"98,6","7,2"
3 - Sudeste,31,MG,Cachoeira de Minas,11646,3 - 10001 até 20000,Pública,"98,6","7,2"
3 - Sudeste,31,MG,Cachoeira Dourada,2691,1 - Até 5000,Municipal,"95,5","6,4"
3 - Sudeste,31,MG,Cachoeira Dourada,2691,1 - Até 5000,Pública,"95,5","6,4"
3 - Sudeste,31,MG,Caetanópolis,11399,3 - 10001 até 20000,Estadual,"100,0","6,2"
3 - Sudeste,31,MG,Caetanópolis,11399,3 - 10001 até 20000,Municipal,"100,0","7,2"
3 - Sudeste,31,MG,Caetanópolis,11399,3 - 10001 até 20000,Pública,"100,0","7,0"
3 - Sudeste,31,MG,Caeté,44377,4 - 20001 até 50000,Estadual,"99,1","6,1"
3 - Sudeste,31,MG,Caeté,44377,4 - 20001 até 50000,Municipal,"96,3","6,7"
3 - Sudeste,31,MG,Caeté,44377,4 - 20001 até 50000,Pública,"96,6","6,6"
3 - Sudeste,31,MG,Caiana,5440,2 - 5001 até 10000,Municipal,"93,4","4,9"
3 - Sudeste,31,MG,Caiana,5440,2 - 5001 até 10000,Pública,"93,4","4,9"
3 - Sudeste,31,MG,Cajuri,4108,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Cajuri,4108,1 - Até 5000,Municipal,"96,9","6,9"
3 - Sudeste,31,MG,Cajuri,4108,1 - Até 5000,Pública,"96,9","6,9"
3 - Sudeste,31,MG,Caldas,14529,3 - 10001 até 20000,Estadual,"100,0",-
3 - Sudeste,31,MG,Caldas,14529,3 - 10001 até 20000,Municipal,"97,6","6,5"
3 - Sudeste,31,MG,Caldas,14529,3 - 10001 até 20000,Pública,"97,6","6,5"
3 - Sudeste,31,MG,Camacho,3064,1 - Até 5000,Municipal,-,-
3 - Sudeste,31,MG,Camacho,3064,1 - Até 5000,Pública,"100,0",-
3 - Sudeste,31,MG,Camanducaia,22057,4 - 20001 até 50000,Estadual,-,-
3 - Sudeste,31,MG,Camanducaia,22057,4 - 20001 até 50000,Municipal,"98,6","5,9"
3 - Sudeste,31,MG,Camanducaia,22057,4 - 20001 até 50000,Pública,"98,6","5,9"
3 - Sudeste,31,MG,Cambuí,29165,4 - 20001 até 50000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Cambuí,29165,4 - 20001 até 50000,Municipal,"99,9","6,7"
3 - Sudeste,31,MG,Cambuí,29165,4 - 20001 até 50000,Pública,"99,9","6,6"
3 - Sudeste,31,MG,Cambuquira,13053,3 - 10001 até 20000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Cambuquira,13053,3 - 10001 até 20000,Municipal,"93,0","6,8"
3 - Sudeste,31,MG,Cambuquira,13053,3 - 10001 até 20000,Pública,"94,5","6,8"
3 - Sudeste,31,MG,Campanário,3757,1 - Até 5000,Municipal,"92,4","4,9"
3 - Sudeste,31,MG,Campanário,3757,1 - Até 5000,Pública,"92,4","4,9"
3 - Sudeste,31,MG,Campanha,16627,3 - 10001 até 20000,Estadual,"99,5","5,9"
3 - Sudeste,31,MG,Campanha,16627,3 - 10001 até 20000,Municipal,"98,5","6,1"
3 - Sudeste,31,MG,Campanha,16627,3 - 10001 até 20000,Pública,"98,7","6,0"
3 - Sudeste,31,MG,Campestre,21440,4 - 20001 até 50000,Estadual,"97,2","6,1"
3 - Sudeste,31,MG,Campestre,21440,4 - 20001 até 50000,Municipal,"96,3","7,3"
3 - Sudeste,31,MG,Campestre,21440,4 - 20001 até 50000,Pública,"96,5","6,9"
3 - Sudeste,31,MG,Campina Verde,20079,4 - 20001 até 50000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Campina Verde,20079,4 - 20001 até 50000,Municipal,"100,0","6,4"
3 - Sudeste,31,MG,Campina Verde,20079,4 - 20001 até 50000,Pública,"100,0","6,4"
3 - Sudeste,31,MG,Campo Azul,3863,1 - Até 5000,Municipal,"99,7","5,6"
3 - Sudeste,31,MG,Campo Azul,3863,1 - Até 5000,Pública,"99,7","5,6"
3 - Sudeste,31,MG,Campo Belo,54458,5 - 50001 até 100000,Estadual,"99,1","6,1"
3 - Sudeste,31,MG,Campo Belo,54458,5 - 50001 até 100000,Municipal,"99,4","6,8"
3 - Sudeste,31,MG,Campo Belo,54458,5 - 50001 até 100000,Pública,"99,3","6,8"
3 - Sudeste,31,MG,Campo do Meio,11878,3 - 10001 até 20000,Municipal,"100,0","7,2"
3 - Sudeste,31,MG,Campo do Meio,11878,3 - 10001 até 20000,Pública,"100,0","7,2"
3 - Sudeste,31,MG,Campo Florido,7886,2 - 5001 até 10000,Municipal,"94,3","5,5"
3 - Sudeste,31,MG,Campo Florido,7886,2 - 5001 até 10000,Pública,"94,3","5,5"
3 - Sudeste,31,MG,Campos Altos,15387,3 - 10001 até 20000,Estadual,"100,0","6,7"
3 - Sudeste,31,MG,Campos Altos,15387,3 - 10001 até 20000,Municipal,"98,6","5,6"
3 - Sudeste,31,MG,Campos Altos,15387,3 - 10001 até 20000,Pública,"99,2","6,2"
3 - Sudeste,31,MG,Campos Gerais,29057,4 - 20001 até 50000,Estadual,"99,9","6,8"
3 - Sudeste,31,MG,Campos Gerais,29057,4 - 20001 até 50000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Campos Gerais,29057,4 - 20001 até 50000,Pública,"99,9","6,6"
3 - Sudeste,31,MG,Canaã,4699,1 - Até 5000,Estadual,"100,0","6,4"
3 - Sudeste,31,MG,Canaã,4699,1 - Até 5000,Municipal,-,-
3 - Sudeste,31,MG,Canaã,4699,1 - Até 5000,Pública,"98,2","6,3"
3 - Sudeste,31,MG,Canápolis,12117,3 - 10001 até 20000,Estadual,"99,4","7,0"
3 - Sudeste,31,MG,Canápolis,12117,3 - 10001 até 20000,Municipal,"99,6","6,3"
3 - Sudeste,31,MG,Canápolis,12117,3 - 10001 até 20000,Pública,"99,6","6,5"
3 - Sudeste,31,MG,Cana Verde,5735,2 - 5001 até 10000,Municipal,"97,0","5,9"
3 - Sudeste,31,MG,Cana Verde,5735,2 - 5001 até 10000,Pública,"97,0","5,9"
3 - Sudeste,31,MG,Candeias,15147,3 - 10001 até 20000,Municipal,"98,5","7,4"
3 - Sudeste,31,MG,Candeias,15147,3 - 10001 até 20000,Pública,"98,5","7,4"
3 - Sudeste,31,MG,Cantagalo,4517,1 - Até 5000,Municipal,"96,5","5,6"
3 - Sudeste,31,MG,Cantagalo,4517,1 - Até 5000,Pública,"96,5","5,6"
3 - Sudeste,31,MG,Caparaó,5489,2 - 5001 até 10000,Municipal,"96,7","6,2"
3 - Sudeste,31,MG,Caparaó,5489,2 - 5001 até 10000,Pública,"96,7","6,2"
3 - Sudeste,31,MG,Capela Nova,4805,1 - Até 5000,Municipal,"99,0","6,3"
3 - Sudeste,31,MG,Capela Nova,4805,1 - Até 5000,Pública,"99,0","6,3"
3 - Sudeste,31,MG,Capelinha,37867,4 - 20001 até 50000,Estadual,"99,8","7,1"
3 - Sudeste,31,MG,Capelinha,37867,4 - 20001 até 50000,Pública,"99,8","7,1"
3 - Sudeste,31,MG,Capetinga,7152,2 - 5001 até 10000,Municipal,"86,3","6,1"
3 - Sudeste,31,MG,Capetinga,7152,2 - 5001 até 10000,Pública,"86,3","6,1"
3 - Sudeste,31,MG,Capim Branco,9678,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Capim Branco,9678,2 - 5001 até 10000,Municipal,"99,2","6,1"
3 - Sudeste,31,MG,Capim Branco,9678,2 - 5001 até 10000,Pública,"99,2","6,1"
3 - Sudeste,31,MG,Capinópolis,16250,3 - 10001 até 20000,Estadual,"100,0","5,3"
3 - Sudeste,31,MG,Capinópolis,16250,3 - 10001 até 20000,Municipal,"97,0","6,5"
3 - Sudeste,31,MG,Capinópolis,16250,3 - 10001 até 20000,Pública,"97,3","6,3"
3 - Sudeste,31,MG,Capitão Andrade,5405,2 - 5001 até 10000,Municipal,"98,3","5,7"
3 - Sudeste,31,MG,Capitão Andrade,5405,2 - 5001 até 10000,Pública,"98,3","5,7"
3 - Sudeste,31,MG,Capitão Enéas,15237,3 - 10001 até 20000,Estadual,"100,0","5,3"
3 - Sudeste,31,MG,Capitão Enéas,15237,3 - 10001 até 20000,Municipal,"98,3","4,5"
3 - Sudeste,31,MG,Capitão Enéas,15237,3 - 10001 até 20000,Pública,"99,2","5,0"
3 - Sudeste,31,MG,Capitólio,8682,2 - 5001 até 10000,Estadual,"100,0","7,7"
3 - Sudeste,31,MG,Capitólio,8682,2 - 5001 até 10000,Municipal,"100,0","6,9"
3 - Sudeste,31,MG,Capitólio,8682,2 - 5001 até 10000,Pública,"100,0","7,5"
3 - Sudeste,31,MG,Caputira,9431,2 - 5001 até 10000,Estadual,"100,0","5,7"
3 - Sudeste,31,MG,Caputira,9431,2 - 5001 até 10000,Municipal,"99,8","6,2"
3 - Sudeste,31,MG,Caputira,9431,2 - 5001 até 10000,Pública,"99,8","5,9"
3 - Sudeste,31,MG,Caraí,23781,4 - 20001 até 50000,Estadual,"99,9","5,9"
3 - Sudeste,31,MG,Caraí,23781,4 - 20001 até 50000,Municipal,"95,6","5,1"
3 - Sudeste,31,MG,Caraí,23781,4 - 20001 até 50000,Pública,"97,7","5,7"
3 - Sudeste,31,MG,Caranaíba,3299,1 - Até 5000,Municipal,"98,5","6,5"
3 - Sudeste,31,MG,Caranaíba,3299,1 - Até 5000,Pública,"98,5","6,5"
3 - Sudeste,31,MG,Carandaí,25376,4 - 20001 até 50000,Estadual,"100,0","6,8"
3 - Sudeste,31,MG,Carandaí,25376,4 - 20001 até 50000,Municipal,"97,8","6,9"
3 - Sudeste,31,MG,Carandaí,25376,4 - 20001 até 50000,Pública,"98,2","6,9"
3 - Sudeste,31,MG,Carangola,33559,4 - 20001 até 50000,Estadual,"98,2","6,0"
3 - Sudeste,31,MG,Carangola,33559,4 - 20001 até 50000,Municipal,"93,0","5,3"
3 - Sudeste,31,MG,Carangola,33559,4 - 20001 até 50000,Pública,"96,6","5,8"
3 - Sudeste,31,MG,Caratinga,91841,5 - 50001 até 100000,Estadual,"99,9","6,8"
3 - Sudeste,31,MG,Caratinga,91841,5 - 50001 até 100000,Municipal,"96,2","6,0"
3 - Sudeste,31,MG,Caratinga,91841,5 - 50001 até 100000,Pública,"98,0","6,5"
3 - Sudeste,31,MG,Carbonita,9544,2 - 5001 até 10000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Carbonita,9544,2 - 5001 até 10000,Municipal,"100,0","5,9"
3 - Sudeste,31,MG,Carbonita,9544,2 - 5001 até 10000,Pública,"100,0","6,3"
3 - Sudeste,31,MG,Careaçu,6757,2 - 5001 até 10000,Municipal,"96,8","5,9"
3 - Sudeste,31,MG,Careaçu,6757,2 - 5001 até 10000,Pública,"96,8","5,9"
3 - Sudeste,31,MG,Carlos Chagas,19750,3 - 10001 até 20000,Estadual,"100,0","5,2"
3 - Sudeste,31,MG,Carlos Chagas,19750,3 - 10001 até 20000,Municipal,"95,6","5,8"
3 - Sudeste,31,MG,Carlos Chagas,19750,3 - 10001 até 20000,Pública,"95,8","5,8"
3 - Sudeste,31,MG,Carmésia,2629,1 - Até 5000,Municipal,"98,2","5,5"
3 - Sudeste,31,MG,Carmésia,2629,1 - Até 5000,Pública,"97,3","5,4"
3 - Sudeste,31,MG,Carmo da Cachoeira,12350,3 - 10001 até 20000,Municipal,"95,5","6,3"
3 - Sudeste,31,MG,Carmo da Cachoeira,12350,3 - 10001 até 20000,Pública,"95,5","6,3"
3 - Sudeste,31,MG,Carmo da Mata,11559,3 - 10001 até 20000,Municipal,"100,0","7,4"
3 - Sudeste,31,MG,Carmo da Mata,11559,3 - 10001 até 20000,Pública,"100,0","7,4"
3 - Sudeste,31,MG,Carmo de Minas,14822,3 - 10001 até 20000,Estadual,"100,0","6,8"
3 - Sudeste,31,MG,Carmo de Minas,14822,3 - 10001 até 20000,Municipal,"93,1","6,0"
3 - Sudeste,31,MG,Carmo de Minas,14822,3 - 10001 até 20000,Pública,"95,2","6,3"
3 - Sudeste,31,MG,Carmo do Cajuru,22136,4 - 20001 até 50000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Carmo do Cajuru,22136,4 - 20001 até 50000,Municipal,"99,2","6,5"
3 - Sudeste,31,MG,Carmo do Cajuru,22136,4 - 20001 até 50000,Pública,"99,3","6,6"
3 - Sudeste,31,MG,Carmo do Paranaíba,30861,4 - 20001 até 50000,Estadual,"99,3","6,2"
3 - Sudeste,31,MG,Carmo do Paranaíba,30861,4 - 20001 até 50000,Municipal,"99,7","7,3"
3 - Sudeste,31,MG,Carmo do Paranaíba,30861,4 - 20001 até 50000,Pública,"99,6","7,1"
3 - Sudeste,31,MG,Carmo do Rio Claro,21458,4 - 20001 até 50000,Estadual,"100,0","6,9"
3 - Sudeste,31,MG,Carmo do Rio Claro,21458,4 - 20001 até 50000,Municipal,"100,0","6,8"
3 - Sudeste,31,MG,Carmo do Rio Claro,21458,4 - 20001 até 50000,Pública,"100,0","6,9"
3 - Sudeste,31,MG,Carmópolis de Minas,18995,3 - 10001 até 20000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Carmópolis de Minas,18995,3 - 10001 até 20000,Municipal,"100,0","7,1"
3 - Sudeste,31,MG,Carmópolis de Minas,18995,3 - 10001 até 20000,Pública,"100,0","7,1"
3 - Sudeste,31,MG,Carneirinho,10072,3 - 10001 até 20000,Municipal,"95,7","6,0"
3 - Sudeste,31,MG,Carneirinho,10072,3 - 10001 até 20000,Pública,"95,7","6,0"
3 - Sudeste,31,MG,Carrancas,4110,1 - Até 5000,Municipal,"94,6","6,8"
3 - Sudeste,31,MG,Carrancas,4110,1 - Até 5000,Pública,"94,6","6,8"
3 - Sudeste,31,MG,Carvalhópolis,3581,1 - Até 5000,Municipal,"95,6","7,1"
3 - Sudeste,31,MG,Carvalhópolis,3581,1 - Até 5000,Pública,"95,6","7,1"
3 - Sudeste,31,MG,Carvalhos,4617,1 - Até 5000,Municipal,"97,8","7,0"
3 - Sudeste,31,MG,Carvalhos,4617,1 - Até 5000,Pública,"97,8","7,0"
3 - Sudeste,31,MG,Casa Grande,2309,1 - Até 5000,Municipal,"95,9","7,1"
3 - Sudeste,31,MG,Casa Grande,2309,1 - Até 5000,Pública,"95,9","7,1"
3 - Sudeste,31,MG,Cascalho Rico,3071,1 - Até 5000,Municipal,"100,0","7,5"
3 - Sudeste,31,MG,Cascalho Rico,3071,1 - Até 5000,Pública,"100,0","7,5"
3 - Sudeste,31,MG,Cássia,18057,3 - 10001 até 20000,Estadual,"98,2","6,6"
3 - Sudeste,31,MG,Cássia,18057,3 - 10001 até 20000,Municipal,"97,5","6,4"
3 - Sudeste,31,MG,Cássia,18057,3 - 10001 até 20000,Pública,"97,6","6,4"
3 - Sudeste,31,MG,Conceição da Barra de Minas,4050,1 - Até 5000,Municipal,"97,1","6,1"
3 - Sudeste,31,MG,Conceição da Barra de Minas,4050,1 - Até 5000,Pública,"97,1","6,1"
3 - Sudeste,31,MG,Cataguases,75025,5 - 50001 até 100000,Estadual,"99,7","6,6"
3 - Sudeste,31,MG,Cataguases,75025,5 - 50001 até 100000,Municipal,"94,9","5,5"
3 - Sudeste,31,MG,Cataguases,75025,5 - 50001 até 100000,Pública,"97,4","6,0"
3 - Sudeste,31,MG,Catas Altas,5316,2 - 5001 até 10000,Municipal,"93,6","7,0"
3 - Sudeste,31,MG,Catas Altas,5316,2 - 5001 até 10000,Pública,"93,6","7,0"
3 - Sudeste,31,MG,Catas Altas da Noruega,3666,1 - Até 5000,Estadual,"99,5","6,0"
3 - Sudeste,31,MG,Catas Altas da Noruega,3666,1 - Até 5000,Pública,"99,1","6,0"
3 - Sudeste,31,MG,Catuji,6612,2 - 5001 até 10000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Catuji,6612,2 - 5001 até 10000,Municipal,"99,5","5,3"
3 - Sudeste,31,MG,Catuji,6612,2 - 5001 até 10000,Pública,"99,6","5,6"
3 - Sudeste,31,MG,Catuti,5151,2 - 5001 até 10000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Catuti,5151,2 - 5001 até 10000,Municipal,"100,0","5,9"
3 - Sudeste,31,MG,Catuti,5151,2 - 5001 até 10000,Pública,"100,0","6,0"
3 - Sudeste,31,MG,Caxambu,22208,4 - 20001 até 50000,Estadual,"100,0","6,1"
3 - Sudeste,31,MG,Caxambu,22208,4 - 20001 até 50000,Municipal,"97,4","6,1"
3 - Sudeste,31,MG,Caxambu,22208,4 - 20001 até 50000,Pública,"97,8","6,1"
3 - Sudeste,31,MG,Cedro do Abaeté,1209,1 - Até 5000,Estadual,"100,0","6,7"
3 - Sudeste,31,MG,Cedro do Abaeté,1209,1 - Até 5000,Pública,"100,0","6,7"
3 - Sudeste,31,MG,Central de Minas,7112,2 - 5001 até 10000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Central de Minas,7112,2 - 5001 até 10000,Municipal,"100,0","6,6"
3 - Sudeste,31,MG,Central de Minas,7112,2 - 5001 até 10000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Centralina,10622,3 - 10001 até 20000,Estadual,"100,0","6,4"
3 - Sudeste,31,MG,Centralina,10622,3 - 10001 até 20000,Municipal,"99,7","6,1"
3 - Sudeste,31,MG,Centralina,10622,3 - 10001 até 20000,Pública,"99,8","6,3"
3 - Sudeste,31,MG,Chácara,3101,1 - Até 5000,Municipal,"93,7","5,6"
3 - Sudeste,31,MG,Chácara,3101,1 - Até 5000,Pública,"93,7","5,6"
3 - Sudeste,31,MG,Chalé,5823,2 - 5001 até 10000,Estadual,"99,6","6,3"
3 - Sudeste,31,MG,Chalé,5823,2 - 5001 até 10000,Municipal,"100,0","6,1"
3 - Sudeste,31,MG,Chalé,5823,2 - 5001 até 10000,Pública,"99,7","6,2"
3 - Sudeste,31,MG,Chapada do Norte,15675,3 - 10001 até 20000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Chapada do Norte,15675,3 - 10001 até 20000,Municipal,"99,2","5,8"
3 - Sudeste,31,MG,Chapada do Norte,15675,3 - 10001 até 20000,Pública,"99,6","6,1"
3 - Sudeste,31,MG,Chapada Gaúcha,12971,3 - 10001 até 20000,Estadual,"97,6","5,9"
3 - Sudeste,31,MG,Chapada Gaúcha,12971,3 - 10001 até 20000,Municipal,"99,2","6,5"
3 - Sudeste,31,MG,Chapada Gaúcha,12971,3 - 10001 até 20000,Pública,"98,8","6,2"
3 - Sudeste,31,MG,Chiador,2789,1 - Até 5000,Municipal,"88,2","5,2"
3 - Sudeste,31,MG,Chiador,2789,1 - Até 5000,Pública,"88,2","5,2"
3 - Sudeste,31,MG,Cipotânea,6868,2 - 5001 até 10000,Estadual,"98,2","6,6"
3 - Sudeste,31,MG,Cipotânea,6868,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Cipotânea,6868,2 - 5001 até 10000,Pública,"97,7","6,6"
3 - Sudeste,31,MG,Claraval,4847,1 - Até 5000,Municipal,"97,6","6,5"
3 - Sudeste,31,MG,Claraval,4847,1 - Até 5000,Pública,"97,6","6,5"
3 - Sudeste,31,MG,Claro dos Poções,7819,2 - 5001 até 10000,Estadual,"100,0","5,7"
3 - Sudeste,31,MG,Claro dos Poções,7819,2 - 5001 até 10000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Claro dos Poções,7819,2 - 5001 até 10000,Pública,"100,0","6,1"
3 - Sudeste,31,MG,Cláudio,28287,4 - 20001 até 50000,Estadual,"98,5","6,3"
3 - Sudeste,31,MG,Cláudio,28287,4 - 20001 até 50000,Municipal,"100,0","7,3"
3 - Sudeste,31,MG,Cláudio,28287,4 - 20001 até 50000,Pública,"99,8","7,1"
3 - Sudeste,31,MG,Coimbra,7559,2 - 5001 até 10000,Municipal,"98,4","6,9"
3 - Sudeste,31,MG,Coimbra,7559,2 - 5001 até 10000,Pública,"98,4","6,9"
3 - Sudeste,31,MG,Coluna,9146,2 - 5001 até 10000,Estadual,"99,6","6,3"
3 - Sudeste,31,MG,Coluna,9146,2 - 5001 até 10000,Municipal,"99,8","5,5"
3 - Sudeste,31,MG,Coluna,9146,2 - 5001 até 10000,Pública,"99,7","6,0"
3 - Sudeste,31,MG,Comendador Gomes,3138,1 - Até 5000,Municipal,"98,0","6,0"
3 - Sudeste,31,MG,Comendador Gomes,3138,1 - Até 5000,Pública,"98,0","6,0"
3 - Sudeste,31,MG,Comercinho,7599,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Comercinho,7599,2 - 5001 até 10000,Municipal,"99,2","5,5"
3 - Sudeste,31,MG,Comercinho,7599,2 - 5001 até 10000,Pública,"99,2","5,5"
3 - Sudeste,31,MG,Conceição da Aparecida,10374,3 - 10001 até 20000,Estadual,"100,0","7,5"
3 - Sudeste,31,MG,Conceição da Aparecida,10374,3 - 10001 até 20000,Municipal,"99,7","7,5"
3 - Sudeste,31,MG,Conceição da Aparecida,10374,3 - 10001 até 20000,Pública,"99,7","7,5"
3 - Sudeste,31,MG,Conceição das Pedras,2858,1 - Até 5000,Municipal,"99,3","6,1"
3 - Sudeste,31,MG,Conceição das Pedras,2858,1 - Até 5000,Pública,"99,3","6,1"
3 - Sudeste,31,MG,Conceição das Alagoas,26818,4 - 20001 até 50000,Estadual,"100,0",-
3 - Sudeste,31,MG,Conceição das Alagoas,26818,4 - 20001 até 50000,Municipal,"93,3","5,3"
3 - Sudeste,31,MG,Conceição das Alagoas,26818,4 - 20001 até 50000,Pública,"93,8","5,4"
3 - Sudeste,31,MG,Conceição de Ipanema,4644,1 - Até 5000,Estadual,"100,0","5,8"
3 - Sudeste,31,MG,Conceição de Ipanema,4644,1 - Até 5000,Pública,"98,9","5,7"
3 - Sudeste,31,MG,Conceição do Mato Dentro,18126,3 - 10001 até 20000,Estadual,"99,0","6,1"
3 - Sudeste,31,MG,Conceição do Mato Dentro,18126,3 - 10001 até 20000,Municipal,"99,8","6,2"
3 - Sudeste,31,MG,Conceição do Mato Dentro,18126,3 - 10001 até 20000,Pública,"99,4","6,1"
3 - Sudeste,31,MG,Conceição do Pará,5515,2 - 5001 até 10000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Conceição do Pará,5515,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Conceição do Pará,5515,2 - 5001 até 10000,Pública,"99,7","6,9"
3 - Sudeste,31,MG,Conceição do Rio Verde,13724,3 - 10001 até 20000,Estadual,"98,3","6,2"
3 - Sudeste,31,MG,Conceição do Rio Verde,13724,3 - 10001 até 20000,Municipal,"93,6","5,4"
3 - Sudeste,31,MG,Conceição do Rio Verde,13724,3 - 10001 até 20000,Pública,"94,8","5,6"
3 - Sudeste,31,MG,Conceição dos Ouros,11467,3 - 10001 até 20000,Municipal,"99,9","7,1"
3 - Sudeste,31,MG,Conceição dos Ouros,11467,3 - 10001 até 20000,Pública,"99,9","7,1"
3 - Sudeste,31,MG,Cônego Marinho,7624,2 - 5001 até 10000,Estadual,"99,7","5,4"
3 - Sudeste,31,MG,Cônego Marinho,7624,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Cônego Marinho,7624,2 - 5001 até 10000,Pública,"99,8","5,4"
3 - Sudeste,31,MG,Confins,6608,2 - 5001 até 10000,Municipal,"97,6","6,5"
3 - Sudeste,31,MG,Confins,6608,2 - 5001 até 10000,Pública,"97,6","6,5"
3 - Sudeste,31,MG,Congonhal,11706,3 - 10001 até 20000,Municipal,"93,8","6,5"
3 - Sudeste,31,MG,Congonhal,11706,3 - 10001 até 20000,Pública,"93,8","6,5"
3 - Sudeste,31,MG,Congonhas,53843,5 - 50001 até 100000,Estadual,"100,0","6,9"
3 - Sudeste,31,MG,Congonhas,53843,5 - 50001 até 100000,Municipal,"95,5","6,4"
3 - Sudeste,31,MG,Congonhas,53843,5 - 50001 até 100000,Pública,"95,9","6,4"
3 - Sudeste,31,MG,Congonhas do Norte,5134,2 - 5001 até 10000,Estadual,"89,9","5,1"
3 - Sudeste,31,MG,Congonhas do Norte,5134,2 - 5001 até 10000,Pública,"88,8","4,9"
3 - Sudeste,31,MG,Conquista,6960,2 - 5001 até 10000,Municipal,"89,1","5,4"
3 - Sudeste,31,MG,Conquista,6960,2 - 5001 até 10000,Pública,"89,1","5,4"
3 - Sudeste,31,MG,Conselheiro Lafaiete,127369,6 - 100001 até 500000,Estadual,"99,5","6,7"
3 - Sudeste,31,MG,Conselheiro Lafaiete,127369,6 - 100001 até 500000,Municipal,"94,7","6,7"
3 - Sudeste,31,MG,Conselheiro Lafaiete,127369,6 - 100001 até 500000,Pública,"96,3","6,7"
3 - Sudeste,31,MG,Conselheiro Pena,23240,4 - 20001 até 50000,Estadual,"98,5","6,3"
3 - Sudeste,31,MG,Conselheiro Pena,23240,4 - 20001 até 50000,Municipal,"96,1","6,1"
3 - Sudeste,31,MG,Conselheiro Pena,23240,4 - 20001 até 50000,Pública,"96,9","6,1"
3 - Sudeste,31,MG,Consolação,1810,1 - Até 5000,Municipal,"99,1","7,1"
3 - Sudeste,31,MG,Consolação,1810,1 - Até 5000,Pública,"99,1","7,1"
3 - Sudeste,31,MG,Contagem,658580,7 - Maior que 500000,Estadual,"98,7","6,3"
3 - Sudeste,31,MG,Contagem,658580,7 - Maior que 500000,Municipal,"96,7","6,1"
3 - Sudeste,31,MG,Contagem,658580,7 - Maior que 500000,Pública,"97,1","6,2"
3 - Sudeste,31,MG,Coqueiral,9432,2 - 5001 até 10000,Estadual,"99,7","6,7"
3 - Sudeste,31,MG,Coqueiral,9432,2 - 5001 até 10000,Pública,"99,8","6,7"
3 - Sudeste,31,MG,Coração de Jesus,27052,4 - 20001 até 50000,Estadual,"99,7","6,4"
3 - Sudeste,31,MG,Coração de Jesus,27052,4 - 20001 até 50000,Municipal,"98,8","5,0"
3 - Sudeste,31,MG,Coração de Jesus,27052,4 - 20001 até 50000,Pública,"99,6","6,2"
3 - Sudeste,31,MG,Cordisburgo,9029,2 - 5001 até 10000,Estadual,"97,5","6,4"
3 - Sudeste,31,MG,Cordisburgo,9029,2 - 5001 até 10000,Municipal,"100,0","6,3"
3 - Sudeste,31,MG,Cordisburgo,9029,2 - 5001 até 10000,Pública,"99,1","6,3"
3 - Sudeste,31,MG,Cordislândia,3587,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Cordislândia,3587,1 - Até 5000,Municipal,"100,0","7,5"
3 - Sudeste,31,MG,Cordislândia,3587,1 - Até 5000,Pública,"100,0","7,5"
3 - Sudeste,31,MG,Corinto,24384,4 - 20001 até 50000,Estadual,"93,1",-
3 - Sudeste,31,MG,Corinto,24384,4 - 20001 até 50000,Municipal,"97,8","6,2"
3 - Sudeste,31,MG,Corinto,24384,4 - 20001 até 50000,Pública,"97,6","6,2"
3 - Sudeste,31,MG,Coroaci,10339,3 - 10001 até 20000,Estadual,-,-
3 - Sudeste,31,MG,Coroaci,10339,3 - 10001 até 20000,Municipal,"99,3","6,3"
3 - Sudeste,31,MG,Coroaci,10339,3 - 10001 até 20000,Pública,"99,3","6,3"
3 - Sudeste,31,MG,Coromandel,28508,4 - 20001 até 50000,Estadual,"100,0","7,2"
3 - Sudeste,31,MG,Coromandel,28508,4 - 20001 até 50000,Municipal,"100,0","6,4"
